grau_medio,grau_var,path_length_medio,path_length_var,clustering_medio,clustering_var,betweenness_medio,betweenness_var,eigenvector_medio,eigenvector_var,id_pai,tipo,algoritmo,numero_amostra,tam_amostra,tam_rede_original,proporcao_amostra
2.84,1.9584000000000006,5.832706827309237,3.4059407052144324,0.015288888888888888,0.008914891851851854,0.019486721077859825,0.0004417982041205778,0.03481320197797741,0.0027880409680405504,7,ER,RW,5,250,500,0.5
3.577142857142857,3.769763265306123,4.732132623823168,1.654878259938551,0.014491135848278708,0.006672868286959219,0.010724519033974618,0.00017711344920493452,0.03512098842829729,0.0016236590289622648,7,ER,RW,5,350,500,0.7
1.96,0.03840000000000001,17.0,136.0,0.0,0.0,0.33333333333333337,0.02505668934240363,0.12858269321644344,0.003466491005205997,7,ER,RW,6,50,500,0.1
2.2666666666666666,0.5288888888888887,10.198836689038032,18.79214182344139,0.00888888888888889,0.006958024691358024,0.06215430195295966,0.003512800189179449,0.0390463806069704,0.005142046828162271,7,ER,RW,6,150,500,0.3
2.696,1.651584,6.277269076305221,4.285981297075853,0.00440952380952381,0.004003435918367346,0.021279310791553308,0.000567402910186612,0.037087975141679455,0.002624482099890167,7,ER,RW,6,250,500,0.5
3.4857142857142858,3.295510204081633,4.819435120753172,1.7187839625323942,0.0102562358276644,0.0037831064268488944,0.010975388278026355,0.00015197181814996028,0.040207353095745565,0.001240511614176897,7,ER,RW,6,350,500,0.7
2.0,0.12,16.107755102040816,121.19981740941274,0.0,0.0,0.31474489795918364,0.030882907874033964,0.06048222646789066,0.016341900281486788,7,ER,RW,7,50,500,0.1
2.28,0.6816000000000001,10.190246085011186,31.870562579263197,0.0,0.0,0.06209625733115666,0.003252909358940589,0.041305056779702795,0.004960558951092195,7,ER,RW,7,150,500,0.3
2.68,1.6896000000000002,6.248867469879518,4.082386267576329,0.0,0.0,0.021164788184998052,0.0007365139556279789,0.02917732141296852,0.0031486839151643286,7,ER,RW,7,250,500,0.5
3.36,3.5618285714285722,4.943037249283668,1.8791457485101577,0.0072757163471449185,0.0008965325346001423,0.0113305668082864,0.00022269138442210758,0.03234911522113086,0.001810677601552857,7,ER,RW,7,350,500,0.7
2.0,0.12,14.731428571428571,101.68215510204081,0.0,0.0,0.2860714285714286,0.03412756519274376,0.07031006206813915,0.01505649517197442,7,ER,RW,8,50,500,0.1
2.24,0.48906666666666676,10.278299776286353,22.6062181383221,0.0,0.0,0.06269121470463752,0.0031560877760347375,0.04792122427395834,0.004370222930751653,7,ER,RW,8,150,500,0.3
2.752,1.6824959999999998,6.0279518072289155,3.5616925920549667,0.00480952380952381,0.00409308163265306,0.020273999222697243,0.0005870041345750755,0.041439661768415126,0.0022827544325193542,7,ER,RW,8,250,500,0.5
3.3485714285714288,2.9870693877551022,4.970495292672943,1.784737331435066,0.0030544217687074834,0.0004292354574482854,0.0114094692318188,0.00017272318383301173,0.03994530648045134,0.00126151534732567,7,ER,RW,8,350,500,0.7
2.08,0.2736,9.42204081632653,36.4529019575177,0.0,0.0,0.17545918367346935,0.02053725039335462,0.084037942852289,0.01293762416115541,7,ER,RW,9,50,500,0.1
2.2933333333333334,0.6472888888888888,8.518389261744966,12.965008591204601,0.014444444444444447,0.013309876543209878,0.05079992744422274,0.002735733127053793,0.04634936678510792,0.0045184028652862016,7,ER,RW,9,150,500,0.3
2.744,1.6624640000000002,5.952706827309237,3.497458134933308,0.008266666666666665,0.007949440000000002,0.01997059204560176,0.0005702350944504977,0.03846073025954949,0.0025207722279021747,7,ER,RW,9,250,500,0.5
3.4285714285714284,2.993469387755101,4.916414244781007,1.8036233273779296,0.004598639455782313,0.003041988245638391,0.011254063921784501,0.00016240180849826457,0.03909751246030064,0.0013285273765594936,7,ER,RW,9,350,500,0.7
